PropertyID,Locality,Latitude,Longitude,Price,Area,Bedrooms,Bathrooms,PropertyAge,Parking,PropertyType,Cluster,PCA1,PCA2
235,Medavakkam,12.927238,80.192377,20620945,1893,2,2,16,No,Apartment,2,-1.000541780856607,-0.31823657949296835
236,Anna Salai,13.059536,80.240755,13227262,777,5,4,14,Yes,Independent House,1,1.8153308283339031,-1.6755756584547867
237,Chromepet,12.953166,80.137106,24447470,2171,3,2,8,Yes,Independent House,0,-0.45110938985737636,0.13469963469680274
238,Porur,13.0318,80.149209,11896736,832,1,1,15,Yes,Villa,2,-2.013748559933722,-1.8958974038841971
239,Perungudi,12.965655,80.244936,19592424,2116,4,4,14,No,Villa,1,1.2153108860936421,-0.06688902928348431
240,Medavakkam,12.927457,80.187054,10404010,1035,2,2,5,No,Independent House,2,-0.8304621047755902,-1.8058924548083826
241,Adyar,13.013167,80.25245,32821444,2446,1,1,21,No,Independent House,0,-2.2072318832020517,0.9032743710999641
242,Porur,13.036585,80.161821,24552752,1322,2,2,23,Yes,Apartment,2,-1.033262829106132,-0.5658252477853859
243,Anna Salai,13.059329,80.25304,11024700,1394,1,1,2,Yes,Independent House,2,-1.9331345198634957,-1.514688065501854
244,Pallikaranai,12.931345,80.220975,12081233,731,1,1,12,No,Apartment,2,-1.981225191679009,-1.9996235546265375
245,Adyar,13.012151,80.263868,26345164,1509,2,2,23,No,Independent House,2,-1.0483941785789266,-0.28420790884363906
246,Tambaram,12.916119,80.10897,32398980,2685,3,3,7,No,Villa,3,0.1123287143225748,1.1229223791664835
247,Anna Salai,13.063827,80.255316,50568040,2826,2,3,15,Yes,Villa,0,-0.5038700644228558,2.3790824110683686
248,Porur,13.03767,80.163487,20358893,1161,4,4,9,No,Apartment,1,1.3185497966922641,-0.9448111332757312
249,OMR,12.9106,80.227768,13678180,786,2,3,17,No,Villa,2,-0.3247522295584155,-1.7188107506678991
250,OMR,12.910713,80.236588,28227772,3198,2,2,2,No,Villa,0,-0.9737099436954629,1.2563781891361805
251,Adyar,13.012793,80.259252,32018214,3027,3,4,19,Yes,Apartment,3,0.5872514629845175,1.5412008379793007
252,Perungudi,12.956236,80.2355,20721763,2513,5,4,6,No,Villa,3,1.7621289141073684,0.33513321332015533
253,Mylapore,13.034642,80.27521,17351103,1543,1,2,22,Yes,Villa,2,-1.5287887552997905,-0.8186644329338276
254,T Nagar,13.04112,80.239756,29461511,1813,4,4,8,No,Independent House,3,1.2693966212864807,0.2012544451542747
255,Mylapore,13.03485,80.264125,12709118,1382,4,4,11,No,Villa,1,1.3008828624453994,-1.1838863688411152
256,Velachery,12.973024,80.2158,27243552,2816,1,1,18,No,Villa,0,-2.194036056198043,0.8926292837530984
257,Sholinganallur,12.91033,80.230734,43089025,2805,2,3,20,No,Villa,0,-0.5329645740017097,1.945624059641406
258,Chromepet,12.951366,80.154538,33780368,1992,4,4,5,Yes,Independent House,3,1.276612164734905,0.6061790739695949
259,Medavakkam,12.91565,80.195214,12247624,854,1,1,21,Yes,Apartment,2,-2.0686996469993293,-1.8129002723954895
260,Anna Nagar,13.087357,80.213435,12545550,1445,2,1,16,No,Villa,2,-1.5591184752498024,-1.2593383629372232
261,Sholinganallur,12.901588,80.223395,6466236,614,4,4,0,No,Apartment,1,1.4579931241020891,-2.3494373019153985
262,OMR,12.904819,80.232396,12619676,1284,1,2,3,Yes,Independent House,2,-1.3361567595748856,-1.4748826251087936
263,OMR,12.9113,80.239805,33081000,2175,3,3,2,No,Villa,3,0.18751037417505753,0.6543331912188511
264,Tambaram,12.925954,80.091122,10448541,679,3,2,2,No,Villa,2,-0.27801928790937014,-2.1355748501200313
265,Adyar,13.014596,80.265883,23235514,2597,2,1,13,No,Independent House,0,-1.6252330666810377,0.43369948061621977
266,Tambaram,12.932886,80.10127,20244380,1660,2,3,1,Yes,Independent House,2,-0.2510559691969991,-0.6217774520768763
267,Adyar,13.015277,80.253486,9304350,614,2,2,6,Yes,Independent House,2,-0.8105812557556652,-2.2569664278339485
268,Sholinganallur,12.90681,80.231686,26683088,2764,2,3,10,No,Independent House,0,-0.41218716788280285,0.854585172206036
269,Anna Nagar,13.081812,80.21548,8840405,769,5,4,3,No,Apartment,1,1.9208670661997038,-2.0221009093139672
270,Sholinganallur,12.895563,80.228961,12090498,671,4,4,20,No,Villa,1,1.2677162204353158,-1.820878942942329
271,T Nagar,13.037708,80.228629,52531115,2949,4,4,21,No,Apartment,3,1.0405624223855292,2.7322940541114007
272,Anna Nagar,13.081334,80.202231,16305323,1181,1,1,12,Yes,Independent House,2,-2.017474490300675,-1.327283485569385
273,Adyar,12.998446,80.25612,20060080,2024,3,4,24,No,Apartment,1,0.6285995213066403,-0.07530334881474109
274,Medavakkam,12.914761,80.194561,18145840,973,5,4,0,Yes,Villa,1,1.9173833180104345,-1.2948876055722836
275,Porur,13.046304,80.166063,30211415,1745,4,3,13,No,Apartment,3,0.6265025672710165,0.1777652877641913
276,Sholinganallur,12.896368,80.220819,27666697,2109,5,4,5,Yes,Villa,3,1.783866601006483,0.36844122130421464
277,Velachery,12.974134,80.216132,31370984,2274,4,4,9,No,Apartment,3,1.2278614006580681,0.7519593373171403
278,Perungudi,12.970976,80.238344,19241750,2425,4,4,3,Yes,Villa,3,1.2933730611492216,0.12380501101988185
279,Sholinganallur,12.893722,80.224313,41384514,2353,4,4,10,No,Independent House,3,1.1957313451859104,1.432874903082132
280,Mylapore,13.038297,80.272358,22618900,1836,2,3,5,No,Villa,2,-0.30183059199575507,-0.28785230170835024
281,Sholinganallur,12.909641,80.221896,19527850,2090,2,2,8,No,Villa,2,-0.9404796791784461,-0.25562261342034837
282,Medavakkam,12.929526,80.183983,29726120,2440,2,1,22,Yes,Villa,0,-1.7065156765946627,0.7388948707530468
283,Pallikaranai,12.940173,80.218005,14475680,1120,4,4,20,No,Apartment,1,1.234891438854875,-1.2597357260488289
284,Guindy,13.011087,80.22897,34409174,2389,4,3,19,No,Independent House,3,0.5250873943128788,1.0706547793730972
285,Pallikaranai,12.940152,80.2108,24377474,2022,4,3,22,Yes,Apartment,3,0.5402322845195797,0.1481025203288297
286,Perungudi,12.954119,80.233672,42632512,2856,5,4,20,No,Villa,3,1.576867393519805,2.065132354209627
287,Tambaram,12.928709,80.093015,42027125,2375,5,4,11,No,Villa,3,1.6878403148819308,1.51870593762458
288,Adyar,13.003667,80.254361,18404960,1760,4,3,13,Yes,Apartment,1,0.6471312224684876,-0.5162115015822889
289,Guindy,13.006778,80.216505,29478112,1976,2,3,15,Yes,Villa,0,-0.4114349700077381,0.32293217884922554
290,Guindy,13.018998,80.22531,19447860,1955,1,1,20,Yes,Independent House,2,-2.142840878131559,-0.3627847728473922
291,Medavakkam,12.928855,80.195195,21570190,1905,2,2,17,No,Villa,2,-1.0118567230332909,-0.24323102042656758
292,Velachery,12.977691,80.211289,13173638,669,4,4,23,Yes,Villa,1,1.2394057671041758,-1.7370585759442747
293,Tambaram,12.922216,80.093941,9110778,806,2,2,18,Yes,Independent House,2,-0.9282296663141663,-2.0068376975053237
294,Anna Nagar,13.087226,80.21184,37737937,2711,3,4,20,No,Independent House,3,0.5880113059249064,1.596813494093334
295,Porur,13.029895,80.149179,52807182,3078,3,4,5,No,Independent House,3,0.6694889088005225,2.7384899012463135
296,Anna Nagar,13.085216,80.208465,10586164,1029,2,2,5,No,Independent House,2,-0.8304146611132768,-1.8005574065655872
297,Velachery,12.982969,80.224105,38564728,2282,5,4,5,No,Independent House,3,1.7529797348344345,1.1830175486484935
298,Velachery,12.98594,80.223588,33553470,2555,5,4,9,Yes,Apartment,3,1.7095551970936462,1.1644017402466151
299,Pallikaranai,12.937109,80.213599,42550800,2534,3,2,4,Yes,Villa,0,-0.47193469218908557,1.5306108838096693
300,Perungudi,12.952617,80.246921,40510784,2368,4,4,15,Yes,Apartment,3,1.1522815373698445,1.4290105492429546
301,OMR,12.911313,80.235451,21803240,1470,1,1,17,No,Apartment,2,-2.089941011274535,-0.6939309843332239
302,Chromepet,12.952441,80.151336,40163950,2895,5,4,3,No,Independent House,3,1.7288327663285337,1.8359307524857549
303,Guindy,13.009395,80.217472,19246648,2291,4,4,3,Yes,Villa,3,1.3018592886072864,-0.0006859148213098687
304,Pallikaranai,12.940783,80.220921,17630960,1030,1,2,24,Yes,Apartment,2,-1.514416017252926,-1.26578040473544
305,Sholinganallur,12.902401,80.228546,26497956,3073,4,4,4,Yes,Apartment,3,1.230209972448153,1.1692534135667743
306,Sholinganallur,12.896347,80.23506,33218125,1875,5,4,22,No,Villa,3,1.6386288145512158,0.6009097852004165
307,Anna Salai,13.064429,80.242254,20789330,2235,1,1,1,No,Independent House,0,-1.9954797153997954,-0.15292436420236402
308,Velachery,12.974474,80.219485,38965038,2158,3,3,15,Yes,Independent House,3,0.06318420311009805,1.081175849130703
309,Chromepet,12.950694,80.145961,29201200,2200,1,1,16,No,Independent House,0,-2.140923401515647,0.42255476858278046
310,Sholinganallur,12.898954,80.237263,38739812,2427,1,1,20,No,Apartment,0,-2.208025652064066,1.2335498403664364
311,Pallikaranai,12.938559,80.215023,27329583,1649,2,3,10,No,Villa,2,-0.34268131421857695,-0.14496914137642788
312,Chromepet,12.960189,80.13936,8167830,738,3,2,3,No,Apartment,2,-0.2864102321676752,-2.2104779673638126
313,Chromepet,12.94478,80.154855,16960210,1378,1,2,22,Yes,Independent House,2,-1.5176138059525672,-0.9957560830099647
314,OMR,12.903311,80.227927,28268825,1575,1,1,2,No,Independent House,2,-1.9761278277947132,-0.31213389409973397
315,OMR,12.909536,80.222654,10687808,923,2,3,22,Yes,Apartment,2,-0.37206769795555944,-1.735984488497562
316,Tambaram,12.928781,80.099554,10684372,588,5,4,0,No,Apartment,1,1.9554290367650453,-2.1008192795670255
317,Tambaram,12.917643,80.105469,13533038,969,4,3,3,No,Villa,1,0.7943746297761006,-1.614062764751765
318,Guindy,13.003682,80.217524,15648670,830,2,2,16,Yes,Independent House,2,-0.9240626859621729,-1.6062828196280057
319,Tambaram,12.932832,80.0928,26874660,3073,2,3,21,No,Apartment,0,-0.5291378020540254,1.2298501982068373
320,Anna Nagar,13.080539,80.201785,24496351,1989,5,4,13,No,Apartment,3,1.726715575018684,0.12188503266730522
321,Medavakkam,12.925039,80.186373,12702638,659,5,4,21,No,Apartment,1,1.7620363778451225,-1.7685367973116985
322,T Nagar,13.041792,80.235579,18251970,1530,3,2,15,No,Apartment,2,-0.4608821633377678,-0.7853342419073047
323,Medavakkam,12.920208,80.196259,26150170,1846,1,1,4,No,Independent House,2,-2.007074278554213,-0.17298761151379805
324,Guindy,13.004715,80.228952,8980310,618,4,3,18,Yes,Apartment,1,0.6926607924013773,-2.110242277620007
325,Guindy,13.002049,80.221231,44455160,3124,4,4,22,No,Villa,3,1.0354098757245729,2.41791580387826
326,Sholinganallur,12.910486,80.221008,10213468,892,2,2,9,Yes,Independent House,2,-0.8563247573047367,-1.9228368775411575
327,Porur,13.029358,80.148224,21854380,1820,4,3,22,No,Independent House,1,0.5576501132775532,-0.19129680672557675
328,T Nagar,13.046634,80.238513,55260041,3057,1,2,19,Yes,Villa,0,-1.6676033217015644,2.8435973853442
329,Anna Nagar,13.085344,80.21655,9778528,596,1,1,5,No,Villa,2,-1.9067235975116488,-2.3117971058097124
330,OMR,12.915429,80.220587,10550446,1069,2,2,23,No,Independent House,2,-0.9916302804251569,-1.641040120219109
331,Guindy,13.012951,80.220423,46324665,2695,4,4,2,No,Independent House,3,1.235573452055162,1.9922858555593022
332,Medavakkam,12.918002,80.184658,26361892,2596,3,2,18,Yes,Villa,0,-0.5697438837122022,0.7143819985690594
333,Sholinganallur,12.89192,80.22518,29489804,2634,1,1,0,Yes,Apartment,0,-2.027858452968876,0.7334268151768175
334,Anna Salai,13.055365,80.257917,9516768,694,2,2,17,No,Apartment,2,-0.9130521097251657,-2.0937027547723694
335,Porur,13.031787,80.162587,24229042,2891,3,2,11,Yes,Independent House,0,-0.5228133992053076,0.8128216533462577
336,Adyar,13.007762,80.247659,22658825,2455,4,3,9,No,Villa,3,0.6305719429200575,0.3584182996108983
337,Tambaram,12.934337,80.109956,53251400,3100,3,3,7,No,Villa,3,0.04790536872744158,2.7597466160065385
338,Guindy,13.011231,80.223219,13612622,1166,2,2,0,No,Apartment,2,-0.8005358910477324,-1.5260632439123896
339,Mylapore,13.025679,80.270296,7181090,555,1,1,24,No,Independent House,2,-2.066940977194778,-2.3744049481552922
340,Tambaram,12.933325,80.107946,8136605,795,4,4,4,No,Apartment,1,1.4081885504416487,-2.053078702577104
341,Medavakkam,12.923009,80.195344,22787255,2427,4,4,23,Yes,Independent House,3,1.1103824965646518,0.47649821838704237
342,T Nagar,13.03702,80.23,27954518,2331,1,1,21,Yes,Apartment,0,-2.191045571294876,0.504349768594937
343,Guindy,13.019271,80.213222,17228996,1852,4,4,14,No,Apartment,1,1.2363674860887972,-0.45445054348835484
344,Guindy,13.006681,80.212915,19857110,1186,5,4,3,Yes,Villa,1,1.874294454914254,-0.9731888253543722
345,Porur,13.031352,80.160221,16367572,1812,2,3,14,No,Apartment,2,-0.3682555265263246,-0.6228424466653661
346,Pallikaranai,12.946368,80.211625,18324380,1430,5,4,10,Yes,Apartment,1,1.7998929357342965,-0.7894938502384274
347,Adyar,13.011662,80.252497,21828296,1262,3,3,0,No,Villa,1,0.28359752152916307,-0.8844426655654862
348,Chromepet,12.945563,80.144212,10070627,1047,1,1,0,Yes,Apartment,2,-1.8917536350468782,-1.908856340325414
349,Perungudi,12.960869,80.234276,15568631,857,1,1,0,Yes,Apartment,2,-1.8897573751502832,-1.7561153883340173
350,Anna Salai,13.059063,80.254089,13375048,724,3,2,14,Yes,Apartment,2,-0.3920511788360683,-1.8352488017964022
351,Chromepet,12.9471,80.14512,23621602,2297,1,2,5,No,Apartment,0,-1.4381252263044348,0.14197879441358602
352,Velachery,12.97032,80.216796,26602784,1758,1,1,15,No,Independent House,2,-2.0993334847464693,-0.15176756470170202
353,Velachery,12.984997,80.230988,52616074,3182,4,4,25,Yes,Independent House,3,0.9903589932144746,2.982011301127315
354,Guindy,13.010448,80.218268,46722260,2780,3,4,25,No,Villa,3,0.5231197103913636,2.2343495341445005
355,Velachery,12.985273,80.220634,24337205,2995,1,1,7,Yes,Villa,0,-2.1030610794128144,0.8090189307434869
356,Porur,13.033531,80.162826,15674053,1203,5,4,3,Yes,Independent House,1,1.880862418204818,-1.2081847293700385
357,Anna Salai,13.053922,80.25145,29132168,2908,1,1,25,No,Villa,0,-2.265054721367215,1.1399301735465008
358,Guindy,13.017134,80.226708,21567160,1990,3,2,18,Yes,Independent House,2,-0.5225616658130977,-0.137446873283218
359,Chromepet,12.946252,80.140576,12550480,1269,5,4,15,Yes,Apartment,1,1.7765574113329192,-1.2510811418548735
360,Medavakkam,12.927239,80.200976,26006456,1908,4,3,19,Yes,Apartment,3,0.5709396105113588,0.11888541122796858
361,Pallikaranai,12.944213,80.222911,11482458,639,3,2,4,Yes,Apartment,2,-0.29501152322799445,-2.0970043644219105
362,Porur,13.042847,80.155237,20470240,1928,4,3,9,No,Apartment,1,0.6679823438182085,-0.2635722836939824
363,Perungudi,12.963779,80.235207,24612752,1263,4,4,22,No,Apartment,1,1.1896590080582434,-0.5049019801288901
364,OMR,12.907832,80.239886,22423645,1277,3,3,23,Yes,Independent House,1,0.07871753039942814,-0.6758073999418485
365,Sholinganallur,12.893082,80.227824,49571505,3017,1,1,10,Yes,Independent House,0,-2.1770360767076227,2.363354062502515
366,Porur,13.044633,80.1599,17152410,1970,1,1,10,Yes,Independent House,2,-2.051404569385556,-0.5555739981523948
367,Mylapore,13.03061,80.27544,6333560,596,3,4,8,Yes,Apartment,1,0.8853260030131133,-2.338761472497337
368,Mylapore,13.033462,80.267274,29857790,2130,1,1,14,No,Apartment,0,-2.1200473867558536,0.3829162654495207
369,Medavakkam,12.914374,80.199515,38169609,2513,4,3,25,Yes,Apartment,3,0.4574379234980297,1.453082372862923
370,OMR,12.917759,80.223218,16345153,1619,1,1,3,Yes,Villa,2,-1.9659426030378877,-0.9792220266716196
371,Anna Nagar,13.083626,80.213173,17018538,1934,5,4,19,No,Independent House,1,1.6909551935636051,-0.3362513532020034
372,Sholinganallur,12.899186,80.228982,9776128,769,4,4,3,No,Apartment,1,1.4156593490713694,-1.9858923152413408
373,Anna Salai,13.058258,80.250593,15805539,1703,5,4,9,Yes,Apartment,1,1.7960086483051603,-0.6932162672881468
374,Chromepet,12.958078,80.148702,24969275,2027,2,1,0,No,Apartment,0,-1.4776166002205566,-0.08299162393427711
375,Chromepet,12.961141,80.145671,8716555,655,2,1,6,Yes,Independent House,2,-1.4138447064365318,-2.2937218291045807
376,Anna Nagar,13.085883,80.203798,44904648,2478,3,4,15,No,Apartment,3,0.6337794424058406,1.7750132539606323
377,Anna Salai,13.059701,80.244125,20664056,1314,4,4,14,Yes,Villa,1,1.2641964638566414,-0.7494765132284863
378,OMR,12.906876,80.230829,23478874,1169,5,4,24,Yes,Apartment,1,1.683549877755885,-0.626704614990697
379,Guindy,13.019713,80.224241,41537986,2817,5,4,1,No,Independent House,3,1.7489046222036981,1.831862316985635
380,Anna Salai,13.060442,80.257609,20920000,2500,4,4,9,Yes,Villa,3,1.2326358138573577,0.3357492724163897
381,Guindy,13.019843,80.226669,12646996,1042,5,4,24,No,Apartment,1,1.7113995749689772,-1.3944777271975772
382,Velachery,12.972058,80.223101,15530120,870,1,2,21,No,Apartment,2,-1.4739751395606666,-1.5614836859721717
383,Porur,13.045332,80.156894,26901677,2139,1,1,17,No,Independent House,0,-2.1416723377520994,0.23477621265817036
384,Anna Salai,13.062159,80.254768,16945830,1010,1,2,13,Yes,Apartment,2,-1.4148849614172436,-1.4015153859539538
385,Anna Nagar,13.082661,80.209812,19993767,1721,1,1,17,No,Villa,2,-2.102546304964051,-0.5686932501969733
386,Sholinganallur,12.903173,80.231773,23496895,1255,4,3,8,No,Apartment,1,0.713935541369894,-0.7157147724563621
387,Adyar,12.997105,80.263848,21954346,1523,4,4,1,No,Villa,1,1.3632373400279638,-0.5673322508842201
388,OMR,12.90601,80.234874,25082163,2563,3,3,22,Yes,Apartment,3,0.0011491427969613853,0.6742523576622627
389,Guindy,13.004628,80.226979,33632909,2257,3,3,19,Yes,Apartment,3,0.03137720165678861,0.8812860320068193
390,Mylapore,13.037791,80.267768,11435660,780,4,4,16,Yes,Apartment,1,1.2972795354543574,-1.7862874355398792
391,Guindy,13.001061,80.211511,16480707,1261,5,4,6,Yes,Apartment,1,1.8492535086842767,-1.0850694580463012
392,Porur,13.041823,80.151339,19581682,2058,2,2,14,No,Independent House,2,-0.991464382364248,-0.24072405930594012
393,Chromepet,12.958353,80.141373,14860083,1277,5,4,15,No,Villa,1,1.7718287890953053,-1.105141614789566
394,Pallikaranai,12.942597,80.207986,11340250,662,1,1,12,Yes,Apartment,2,-1.975496453710118,-2.108309557413074
395,Tambaram,12.932193,80.109343,13105856,1652,2,2,20,No,Independent House,2,-1.006803876455686,-0.9656399562449373
396,Perungudi,12.956475,80.243867,8287558,1091,1,2,20,Yes,Independent House,2,-1.4659288648915,-1.7968763706004143
397,OMR,12.909334,80.233544,23622900,2092,3,4,11,No,Villa,3,0.7324256694505015,0.11180439843736192
398,Pallikaranai,12.94633,80.220488,55056288,2944,5,4,3,Yes,Independent House,3,1.698506395003038,2.7745435991839247
399,Medavakkam,12.919626,80.18813,16755740,1772,5,4,21,Yes,Villa,1,1.6840674861761,-0.4890450932339891
400,Porur,13.046194,80.162609,20891301,1773,3,3,6,Yes,Independent House,1,0.19999933484512306,-0.42329954132966213
401,Guindy,13.013508,80.230449,16288203,1859,5,4,21,Yes,Independent House,1,1.6794065139198033,-0.4360629249713682
402,OMR,12.91632,80.226863,37036080,2140,4,4,23,Yes,Independent House,3,1.1025336724318555,1.0636315962628387
403,Mylapore,13.04113,80.263323,36867932,2018,2,3,16,No,Apartment,0,-0.4364237755054011,0.8120679317766868
404,Anna Nagar,13.088089,80.204545,22110891,1609,4,4,23,Yes,Independent House,1,1.1634773771653317,-0.3258032297299615
405,Tambaram,12.924175,80.092356,24035019,1907,3,4,11,No,Independent House,1,0.7434008264287026,-0.035761170260506486
406,Adyar,13.007297,80.255762,35420452,2484,5,4,6,Yes,Independent House,3,1.7371014461269743,1.1894985460398948
407,Pallikaranai,12.929864,80.220948,20859520,1370,2,2,10,No,Independent House,2,-0.914906273337125,-0.8324334942878747
408,Velachery,12.97026,80.220241,33759240,1912,1,2,20,Yes,Villa,0,-1.5645343347168532,0.49500940328446524
409,Tambaram,12.923574,80.098588,44606185,2555,2,2,25,Yes,Apartment,0,-1.1657227741163134,1.7986579413244617
410,T Nagar,13.050801,80.24154,9460728,569,4,4,1,Yes,Independent House,1,1.4465535406617718,-2.2048735313643255
411,Guindy,13.004925,80.22804,9400348,623,5,4,21,Yes,Independent House,1,1.7703545262433784,-2.000074772766706
412,OMR,12.916477,80.225964,18114349,2121,2,1,16,No,Apartment,2,-1.6121532982728493,-0.29590845857526915
413,OMR,12.907185,80.223769,36962106,2326,4,4,21,Yes,Villa,3,1.1085154003494826,1.218581111054927
414,Anna Salai,13.062194,80.24298,12928115,1485,4,3,7,Yes,Apartment,1,0.727490840638335,-1.1421749329206707
415,Porur,13.041439,80.159571,25194020,3172,1,2,8,Yes,Independent House,0,-1.5229290231368604,1.0718249378209173
416,Adyar,13.001755,80.261537,36535262,2257,1,1,14,No,Apartment,0,-2.1403037417102206,0.9015805758917783
417,Tambaram,12.9203,80.102113,35786052,2273,1,1,21,Yes,Independent House,0,-2.2016828782154896,0.919937308908279
418,Velachery,12.984795,80.221155,25453215,2645,4,3,23,Yes,Villa,3,0.4899506508290776,0.7996737320430264
419,Sholinganallur,12.896907,80.218688,37915396,2692,2,2,6,No,Independent House,0,-0.9946146533335029,1.3937178919752393
420,Chromepet,12.959738,80.152905,17104032,1904,2,3,7,Yes,Apartment,2,-0.31369994725338146,-0.5413910214965507
421,Perungudi,12.970096,80.244587,9948962,918,4,4,24,Yes,Independent House,1,1.220694779287644,-1.6916308273360923
422,Chromepet,12.958645,80.143404,20240346,2451,3,3,1,Yes,Apartment,3,0.20230190463395958,0.13448217134474072
423,Perungudi,12.965267,80.23511,10989408,1024,3,4,3,Yes,Apartment,1,0.8937781180647181,-1.6955774200112168
424,Porur,13.036216,80.165746,10244450,930,4,4,11,No,Apartment,1,1.334043117581714,-1.7525894550252674
425,OMR,12.913923,80.221173,22882367,2277,4,4,20,Yes,Apartment,3,1.1461756873701803,0.32178211683297775
426,Pallikaranai,12.930625,80.211295,32957212,2254,2,1,18,No,Independent House,0,-1.6653529134256577,0.7317842577054439
427,Porur,13.037014,80.147767,17405730,1085,5,4,15,No,Apartment,1,1.7793481032635985,-1.1312939913270184
428,Perungudi,12.962382,80.245465,35350858,2699,3,2,24,Yes,Independent House,0,-0.6456186273432492,1.3907698750780522
429,Sholinganallur,12.898698,80.234681,27952544,1568,1,2,15,No,Independent House,2,-1.4880166059273086,-0.20807584489379877
430,Medavakkam,12.929937,80.199988,11268736,597,5,4,20,Yes,Independent House,1,1.7774070098899117,-1.9191650550882038
431,Anna Nagar,13.079454,80.212966,25508480,1536,4,4,10,No,Apartment,1,1.2765444892911242,-0.2799063776615506
432,T Nagar,13.040741,80.226074,37853380,2430,2,1,14,No,Apartment,0,-1.6501832088693402,1.1616205835810647
433,Chromepet,12.941603,80.138018,35723192,2202,1,1,13,Yes,Independent House,0,-2.1265134601226237,0.7947575538191941
434,Sholinganallur,12.910007,80.225167,40595568,2632,5,4,17,Yes,Independent House,3,1.6212488827175875,1.7136618147981202
435,Adyar,13.003966,80.256551,34917203,1909,2,3,17,No,Independent House,0,-0.43476718108606405,0.6005049863222379
436,Anna Nagar,13.082478,80.202226,31295296,1948,2,1,11,No,Independent House,0,-1.5811816769578564,0.29879397482812353
437,Anna Salai,13.062617,80.243351,13561750,1125,2,3,22,No,Apartment,2,-0.3901267998449479,-1.3755474186511623
438,Anna Salai,13.052555,80.247889,32362192,2422,4,4,25,Yes,Independent House,3,1.0755602611957689,1.0598030911797582
439,Anna Salai,13.061007,80.240571,19435045,2395,5,4,14,Yes,Villa,3,1.7014082358694418,0.2033866308698143
440,Anna Salai,13.053873,80.255905,45372728,2632,4,4,24,Yes,Independent House,3,1.0472856838759819,2.028594412564154
441,Anna Nagar,13.080472,80.219372,30929138,2614,4,4,12,No,Independent House,3,1.180656559120984,1.0628178019111385
442,OMR,12.917214,80.234237,19812125,1115,4,4,13,No,Independent House,1,1.2871887511807816,-0.9927866104358808
443,Anna Salai,13.068824,80.242253,19865404,1372,5,4,6,No,Independent House,1,1.83602997349422,-0.7787480088268276
444,Mylapore,13.035256,80.278553,16197140,1022,2,2,24,No,Independent House,2,-1.007790713221929,-1.339305996190569
445,Mylapore,13.024105,80.262607,21936320,2280,4,4,25,Yes,Independent House,3,1.1036188215377507,0.3024067085349536
446,Perungudi,12.954929,80.232941,18745515,1643,1,1,24,Yes,Villa,2,-2.157053996913221,-0.667795832385817
447,Guindy,13.012722,80.224011,25506114,2766,3,3,1,No,Villa,3,0.17270722407297645,0.743568064680722
448,Medavakkam,12.91384,80.190232,28241901,1523,2,3,16,No,Independent House,2,-0.3892758360492776,-0.16612905396052002
449,T Nagar,13.049177,80.240909,11851701,603,3,2,23,No,Apartment,2,-0.4609683289060238,-1.9770662890117552
450,Chromepet,12.947484,80.139749,31103200,2960,2,2,17,Yes,Independent House,0,-1.0961646654865456,1.3108387186203905
451,Perungudi,12.96057,80.242832,10165565,1261,1,1,23,Yes,Villa,2,-2.1083349608710424,-1.5449125206249221
452,Velachery,12.969899,80.229773,6464128,573,2,2,10,No,Independent House,2,-0.8380673551034046,-2.437807125911413
453,Sholinganallur,12.901508,80.23704,31737713,2559,1,1,25,No,Apartment,0,-2.247691579770223,0.9711665556487602
454,Medavakkam,12.917324,80.186867,29167172,2253,1,1,17,No,Apartment,0,-2.1530404079509964,0.4767811350313672
455,Porur,13.028376,80.159879,32401776,1752,3,3,6,No,Independent House,3,0.18029204730957768,0.24734215958473735
456,Chromepet,12.949318,80.147005,7315041,713,2,2,21,No,Villa,2,-0.9455090496881978,-2.18038394921744
457,OMR,12.905929,80.233031,20999008,2656,1,1,25,No,Villa,0,-2.2342130801375797,0.4175755244072852
458,Porur,13.032416,80.15909,10111896,943,5,4,5,Yes,Independent House,1,1.8898736686205104,-1.7700019748810196
459,Tambaram,12.929838,80.093075,13387952,1392,4,3,17,No,Independent House,1,0.6443545850115543,-1.1320895796343688
460,Chromepet,12.952762,80.147699,11603316,908,3,2,2,Yes,Apartment,2,-0.2946478452454273,-1.853080257319484
461,Tambaram,12.915238,80.103466,27559437,2139,3,4,14,No,Villa,3,0.6957933863445953,0.41235194014462173
462,Medavakkam,12.915023,80.198338,45421624,2948,1,1,1,Yes,Villa,0,-2.085704106776633,1.9880568790872555
463,OMR,12.916442,80.220616,25444519,1703,5,4,24,No,Villa,1,1.6461031841855986,-0.011563484205507015
464,Velachery,12.988303,80.214082,15609856,1108,5,4,23,No,Independent House,1,1.710619092449009,-1.1622676467401698
465,Perungudi,12.952101,80.243633,23145828,2817,3,2,17,Yes,Apartment,0,-0.5690571635540951,0.7204284251128228
466,Medavakkam,12.931013,80.199629,27240480,1798,5,4,6,No,Apartment,3,1.7955428888820273,0.06018374959607476
467,Velachery,12.972727,80.227193,13907158,1454,2,2,19,No,Apartment,2,-0.9868967330292009,-1.108886748844611
468,Pallikaranai,12.932014,80.207648,26348570,3190,1,2,17,Yes,Villa,0,-1.60555294536593,1.2200217640747784
469,Sholinganallur,12.90339,80.235902,25482052,2012,4,4,4,Yes,Apartment,3,1.2993308958641088,0.12030374750156214
